steamid,player_name,team_clan_name,map_count,tapd_ct,tapd_t,tapd_overall,oap_ct,oap_t,oap_overall,podt_ct,podt_t,podt_overall,pokt_ct,pokt_t,pokt_overall,adnt_rank_ct,adnt_rank_t,adnt_rank_overall,adat_rank_ct,adat_rank_t,adat_rank_overall,role_overall,role_t,role_ct
76561198176878303,jL,Natus Vincere,144,60.03177889900964,62.008939003430676,61.28801743633466,18.593955321944808,21.437740693196407,20.032467532467532,21.29898289859717,24.148921329700645,22.307638424440437,16.449133047159833,22.279404871386888,18.937765941495268,0.5622295081967214,0.6729936305732485,0.6116316639741518,0.5573770491803278,0.7161783439490447,0.592891760904685,Flex,Lurker,Mixed
76561199063068840,w0nderful,Natus Vincere,144,61.47722149504328,66.16640247432498,64.03188679847109,20.080321285140563,13.841059602649006,16.944074567243675,21.09177671144884,23.161926891226255,21.674070553857902,14.146339308674992,25.696375578457374,19.302664901449667,0.5266885245901639,0.3536305732484077,0.375702746365105,0.5677377049180329,0.4407643312101911,0.4661712439418417,AWPer,AWPer,AWPer
76561198050250233,iM,Natus Vincere,144,57.4520188286199,59.043205199430574,58.58674961106874,23.46331791143424,24.310455420141118,23.893229166666668,19.223675777774137,21.755298487782564,20.508758893273438,16.5904943872157,19.80652045386028,18.245129934221726,0.39895081967213114,0.7872611464968153,0.6065912762520194,0.3639344262295082,0.756687898089172,0.5094668820678514,Spacetaker,Spacetaker,Rotator
76561198855375325,Jimpphat,MOUZ,140,64.07100407282165,59.509902458606426,61.4261346658847,13.765182186234817,15.24822695035461,14.488243430152144,21.784513501863053,25.59402051449765,23.628354525956237,18.744584574873798,24.872915153476367,21.374188141843632,0.754033290653009,0.6951623591782637,0.7701725822207749,0.9143405889884764,0.752286282306163,0.8819928362097037,Lurker,Lurker,Anchor
76561198193174134,xertioN,MOUZ,140,55.793936004590115,52.086404120235436,54.1353786640792,24.327784891165173,32.33929754804506,28.264408987300552,21.877804582670137,24.218378080207103,22.892941684590983,15.317725494500328,16.616778314094418,16.275997635763662,0.5664532650448144,0.6776673293571902,0.65262129599479,0.5804097311139564,0.7312127236580518,0.6606317160534028,Spacetaker,Spacetaker,Rotator
76561198138828475,Brollan,MOUZ,140,54.90344027426758,56.88067337668292,55.49166651018305,24.58279845956354,23.31329325317301,23.9607201309329,24.707831469995362,24.055166172462393,24.66374908244973,15.783214833169641,21.280735673496753,18.357341952627916,0.5492957746478874,0.710801855533466,0.6555519374796484,0.6718309859154931,0.6599072233267065,0.6929338977531748,Flex,Lurker,Mixed
76561198355739212,torzsi,MOUZ,140,59.51347759177265,63.27548983516484,61.81188340490774,20.662768031189085,11.246612466124661,16.0530679933665,19.199776606946898,18.92517834863759,19.292272897890413,15.290026132554566,25.123878099314954,19.51700972470864,0.6480153649167734,0.4217362491716368,0.49098013676326935,0.5574903969270166,0.4027833001988072,0.4829697167046565,AWPer,AWPer,AWPer
76561198150673360,siuhy,MOUZ,140,56.514659387869585,55.68489813187163,56.38917300156764,17.94368041912246,19.568151147098515,18.743768693918245,23.259583814961534,25.04930567554822,24.009404788869443,19.900138472348587,24.401185847507914,22.159117541037663,0.482202304737516,0.4946322067594434,0.43067404754151745,0.27592829705505767,0.4538104705102717,0.2814718332790622,IGL,Spacetaker,Rotator
76561198063336407,Spinx,Vitality,124,58.891306045149854,64.24786178070441,61.13028448137956,22.686567164179106,15.080527086383603,18.8470066518847,23.46190204766847,21.46932370616581,22.22949084594274,17.496873274669255,25.297842863632336,21.56949839878218,0.42700729927007297,0.8443812233285918,0.671613832853026,0.4207299270072993,0.8726884779516358,0.6105907780979827,Lurker,Lurker,Anchor
76561197978835160,flameZ,Vitality,124,58.41492102341848,59.59315345982606,59.14116702087457,23.576642335766422,28.52062588904694,26.080691642651296,22.075421739655315,33.393905170220954,27.75491631872253,17.1072824055864,24.21982908825014,19.838748599528042,0.7093430656934308,0.4446657183499289,0.584077809798271,0.831970802919708,0.41536273115220484,0.68328530259366,Spacetaker,Spacetaker,Mixed
76561198113666193,ZywOo,Vitality,124,63.86129613827812,62.43381853679758,62.85263155318069,22.017673048600884,20.54402290622763,21.270417422867514,18.000673900308936,21.774533353480724,20.160257711414104,15.47508024806843,21.734007765261527,18.541935648087556,0.6543065693430656,0.4479374110953059,0.5103746397694524,0.4656934306569343,0.43698435277382647,0.39358789625360235,AWPer,AWPer,AWPer
76561197989744167,apEX,Vitality,124,59.70038602435924,59.63866088852536,59.73606878101429,17.86764705882353,20.37302725968436,19.135802469135804,21.90460127868887,26.208432548460248,24.049139346946024,16.691963825497528,20.216946401156925,17.773051407187733,0.5626277372262775,0.7307254623044097,0.6759365994236312,0.4997080291970803,0.6219061166429587,0.5290345821325649,IGL,Spacetaker,Rotator
76561198995880877,zont1x,Team Spirit,120,62.97540216439769,63.54790560076976,63.291835224585114,20.36894696387394,19.57236842105263,19.98410806515693,18.610243202864265,26.85718201754386,22.859861630571267,15.410158559319836,21.1424134162621,17.654916771120618,0.7126825518831669,0.7679276315789474,0.7543901470003973,0.7830899308224444,0.8131578947368421,0.8127135478744537,Lurker,Lurker,Anchor
76561199063238565,magixx,Team Spirit,120,65.67805101300743,64.26814722150401,65.4860566080593,15.186915887850468,15.577889447236181,15.375302663438257,22.803433648937105,30.428190230821812,26.7158946801832,15.110373229128033,22.128125209950866,18.107571981632397,0.6407378939277479,0.7016447368421053,0.6970997218911402,0.708531898539585,0.7082236842105264,0.743663090981327,Flex,Lurker,Anchor
76561198045898864,chopper,Team Spirit,120,61.436709169401574,64.37919671258997,63.01467767147282,21.53484729835552,21.44039735099338,21.48893360160966,24.424642528024542,26.76837371327503,25.435457596129318,13.963852570693462,14.229311897897423,14.654606133562902,0.6336664104534974,0.7189144736842106,0.6874056416368693,0.47732513451191394,0.6148026315789474,0.5049662296384585,IGL,Spacetaker,Rotator
76561198386265483,donk,Team Spirit,120,59.70889272087269,57.471101177078744,59.045283400185944,24.90302560124127,32.508250825082506,28.58856457417033,21.036061043747438,23.551331709226446,22.13865294420594,17.822627769334638,24.673647280080562,21.477023530613742,0.3987701767870869,0.3391447368421053,0.3307111640842273,0.4767102229054574,0.4409539473684211,0.4497417560588002,Spacetaker,Spacetaker,Rotator
76561198081484775,sh1ro,Team Spirit,120,65.82603109693589,70.89782046278656,67.88912142066377,18.889745566692365,11.212624584717608,15.19392243102759,18.331295274031632,19.703091590427118,19.472467703255315,16.093743561076383,31.805488006145897,22.770069631681245,0.6141429669485011,0.47236842105263155,0.5303933253873659,0.5543428132205995,0.4228618421052632,0.4889153754469606,AWPer,AWPer,AWPer
76561197973140692,mezii,Vitality,114,63.367439869363466,61.897097948305856,62.486775500700716,14.893617021276595,16.991869918699187,15.946166394779771,21.117679127521647,33.69760031790107,26.76815044103149,20.396010376325336,27.748805009309212,23.655864481424683,0.6376377952755906,0.5301930501930502,0.5499415204678363,0.7818897637795276,0.6545173745173746,0.7802729044834308,Flex,Lurker,Mixed
76561198053126645,NertZ,HEROIC,113,56.25945355576114,56.804419003095916,56.08310837360137,23.59015091342335,25.403225806451612,24.489795918367346,13.777446408502803,22.067264276941696,17.679998673215813,17.15886022137974,21.452446075429947,18.76706138688712,0.5440826052422557,0.773225806451613,0.6811524609843937,0.5496425734710088,0.7372580645161291,0.6177671068427371,Spacetaker,Half-Lurker,Rotator
76561198057282432,kyxsan,HEROIC,113,60.16704392787377,56.67980804016212,58.14542322551355,17.2859450726979,17.387755102040817,17.336581404790905,23.12154397539624,24.948137659831207,23.55542926041271,15.923898932238885,26.999878705523862,20.428180179356257,0.5148530579825259,0.4716129032258065,0.4394557823129252,0.5213661636219221,0.3924193548387097,0.45218087234893956,IGL,Spacetaker,Mixed
76561197996678278,TeSeS,HEROIC,113,59.027183222481455,54.08851574584689,56.003269589479295,19.326383319967924,26.74230145867099,23.0149133413946,19.031411400355005,25.79238771980707,22.396419404398987,15.735991531090349,22.722294804078484,18.542280283985665,0.6093725178713265,0.6498387096774194,0.6459383753501401,0.6133439237490071,0.6445161290322581,0.6325730292116847,Spacetaker,Half-Lurker,Rotator
76561198160709585,sjuush,HEROIC,113,56.42341812829302,59.772628428079535,57.95319565121488,20.850040096230956,17.19383617193836,19.032258064516128,20.40955514347095,25.088811949699046,22.505279544928968,15.417586422143087,18.37393654732364,16.824257953256406,0.7166004765687054,0.747741935483871,0.786234493797519,0.7698173153296267,0.7962903225806451,0.8082432973189275,Flex,Lurker,Mixed
76561197982141573,Snax,G2 Esports,100,64.91163658525588,62.576262950887184,64.01448030664336,14.386317907444669,21.248741188318228,17.81580271766482,21.734860803153484,27.606353808792832,24.97915875435697,17.450638792102204,26.34384287798922,21.01561193155054,0.7002926829268293,0.6807804878048781,0.7384390243902439,0.7168780487804879,0.6007804878048781,0.6940487804878048,IGL,Spacetaker,Anchor
76561198080703143,malbsMd,G2 Esports,98,59.08664334219903,59.022811229095794,59.166875849310195,23.785425101214575,29.753694581280786,26.809785322016975,23.990007215007214,27.891794919818516,26.130681524550543,15.430787268287268,22.552466839456436,18.644284798258912,0.6982,0.5484759095378565,0.6044620723847298,0.7736000000000001,0.5773844641101279,0.7343579573624195,Spacetaker,Spacetaker,Rotator
76561198044045107,electroNic,Cloud9,98,57.947157482752175,62.85999282927818,60.94969908217017,21.730580137659782,21.98712051517939,21.863117870722434,23.026840961944206,22.96437407617666,22.787347321590726,16.661640555445867,22.837616998150576,20.57116384128409,0.4507374631268437,0.5770009199632015,0.4990494296577947,0.4489675516224189,0.6117755289788408,0.5044676806083651,IGL,Spacetaker,Rotator
76561198080114546,fame,Virtus.Pro,95,62.88614920402435,66.77110177111668,65.36844332037136,20.207253886010363,20.322886989553655,20.26759167492567,21.319504693091535,27.012125727535835,24.59504503750327,18.78196743304657,28.023206058417326,22.822996001623366,0.7699897225077081,0.6071361502347418,0.7040235525024534,0.8639260020554985,0.7374647887323943,0.8619234543670266,Lurker,Lurker,Anchor
76561197995817501,FL1T,Virtus.Pro,95,59.40170415363388,60.87147858768015,60.70232149964764,24.105263157894736,27.06333973128599,25.652610441767067,16.91246282685736,21.361593805255776,19.370493279463936,14.9478137964642,22.838488845531096,18.68649917740455,0.4234326824254882,0.6383098591549297,0.5263002944062807,0.44357656731757455,0.5203755868544602,0.45397448478900887,Flex,Half-Lurker,Rotator
76561198036125584,Jame,Virtus.Pro,95,66.59110266379933,74.2614443230534,71.43233781223597,19.462365591397848,11.177644710578843,15.165631469979296,15.016843667922805,19.802446885711177,17.684820022397155,15.429598664439363,23.647607739157035,19.343053625312574,0.6187050359712231,0.47924882629107984,0.49950932286555444,0.47194244604316543,0.4195305164319249,0.403729146221786,IGL,AWPer,AWPer
76561198222442504,n0rb3r7,Virtus.Pro,95,63.296813954856,65.98815212526463,64.44356647116861,17.946058091286307,23.171889838556506,20.674268715914724,16.34238064094179,27.788950876979044,22.169837939318214,14.058063097117568,21.45071907747964,17.52902557044715,0.7243576567317576,0.7145539906103286,0.7684003925417076,0.7903391572456321,0.7350234741784039,0.8076545632973503,Flex,Half-Lurker,Anchor
76561198001151695,NAF-FLY,Team Liquid,85,60.99461123494235,61.92472441104604,60.59072758764191,15.555555555555554,13.73873873873874,14.675395526459356,19.586022940254914,22.06181884635832,20.75332177038334,15.82152652293718,25.157448545606442,20.03652454774341,0.7632183908045976,0.6236842105263158,0.7463884430176565,0.8413793103448276,0.6736842105263158,0.8578919208132691,Lurker,Lurker,Anchor
76561198016255205,Twistzz,Team Liquid,85,60.73972913336464,57.88241952426271,58.71433381051998,16.721311475409834,21.878579610538374,19.23937360178971,22.362044086182017,23.45809131170973,22.893079318810017,17.371639192587004,23.756396753687774,20.267646262602366,0.445141065830721,0.5563596491228071,0.47683253076511506,0.29780564263322884,0.4857456140350877,0.3103263777421081,IGL,Spacetaker,Rotator
76561198134401925,YEKINDAR,Team Liquid,85,52.71832877471348,53.946573703363605,53.544562834690545,27.377220480668758,33.99122807017544,30.604601391118244,17.137952898140984,21.47401035342517,19.83863000890865,13.775629217800475,15.177307159215053,14.471176002584196,0.6188087774294672,0.6793859649122808,0.6533975387907972,0.6294670846394984,0.637719298245614,0.6353130016051365,Spacetaker,Spacetaker,Rotator
76561198118646644,skullz,FURIA,82,63.60535044395118,58.9429557092614,60.52241750081548,17.447306791569087,15.39338654503991,16.406701328711726,16.56386060166129,23.486892340027655,20.390173858294144,18.61452980009681,27.00803952405583,22.505773920379323,0.5786941580756014,0.6866886688668867,0.6180695847362515,0.6668957617411226,0.6985698569856986,0.7176206509539843,Flex,Lurker,Anchor
76561198838822582,Mzinho,The Mongolz,77,56.41803516708472,56.65397922568118,56.8919119820684,17.479191438763376,19.37354988399072,18.4380504991192,20.393720393720393,29.53717169072533,25.165406219033212,15.934851478329739,21.89029547052161,19.220652213052812,0.8444183313748531,0.8048054919908466,0.8536811594202898,0.8721504112808461,0.8734553775743706,0.8988985507246376,Lurker,Lurker,Anchor
76561199203563345,910-,The Mongolz,77,57.71108383983079,60.43102345230982,59.38965862391112,20.564042303172737,16.132723112128144,18.318840579710145,15.386179299222777,20.588749541838787,18.636552469109077,15.68622755020655,26.573288051469913,21.943282933220605,0.6423031727379553,0.46979405034324945,0.5205797101449275,0.5877790834312573,0.4217391304347826,0.5361159420289855,AWPer,AWPer,AWPer
76561198959824088,bLitz,The Mongolz,77,52.19399169907491,60.11460069057088,55.68149646387528,28.202115158636897,17.848970251716246,22.956521739130434,18.685389286412303,23.443389741680225,20.822146471824805,12.29265479265479,19.799530758946563,16.64411797992858,0.6216216216216216,0.662700228832952,0.6454492753623189,0.3703877790834313,0.5951945080091534,0.40347826086956523,IGL,Spacetaker,Rotator
76561198920720017,Senzu,The Mongolz,77,58.67065546401946,55.67450288749318,57.13884726337116,18.505338078291814,24.361948955916475,21.466275659824046,19.142456968543925,26.32122104948192,23.12670219444255,14.81106339801992,23.29459933360189,18.539935007968037,0.4427732079905993,0.44530892448512593,0.3887536231884058,0.5927144535840189,0.4668192219679634,0.5634782608695652,Spacetaker,Spacetaker,Rotator
76561198966340160,Techno4K,The Mongolz,77,57.25066416400092,56.50303956096226,57.08371826008198,15.628672150411282,22.76887871853547,19.246376811594203,17.14059360798491,27.997096661284303,22.801664402870223,17.84948486893567,21.241070142671976,18.90114603196632,0.4488836662749706,0.6173913043478261,0.591536231884058,0.5769682726204466,0.64279176201373,0.5980289855072465,Flex,Half-Lurker,Anchor
76561197999825422,nexa,G2 Esports,75,67.69315629582198,63.45411448762347,65.28317558297825,14.138817480719794,10.512129380053906,12.368421052631579,22.917952594986087,23.581898572380805,23.225190097120812,17.992987873370648,30.785509611651744,23.08207975462884,0.7820574162679427,0.866243654822335,0.8565270935960592,0.9050239234449761,0.8527918781725888,0.9400246305418719,Lurker,Lurker,Anchor
76561198058500492,KSCERATO,FURIA,74,62.811871145889704,61.44809858615509,62.419781323212746,18.497913769123784,20.73011734028683,19.65006729475101,16.585855644958905,19.379042156128083,18.517695887957625,15.207248593797507,25.02756963529068,20.025795145825242,0.523913043478261,0.8017434620174347,0.7139701104613385,0.5282608695652175,0.862266500622665,0.6398960363872644,Lurker,Lurker,Mixed
76561197989423065,Snappi,Team Falcons,74,59.92613397365159,55.06515907345047,57.087033175340686,20.918984280532044,19.11949685534591,20.036991368680642,18.78811216326331,18.550761032448044,18.566531554849114,13.198080302070629,23.270692619749223,16.823856155038655,0.712938331318017,0.5456603773584906,0.6252774352651048,0.5900846432889963,0.44025157232704404,0.5305795314426633,IGL,Spacetaker,Mixed
76561198165452027,maden,Team Falcons,74,62.853333554031195,51.12400038978754,56.7007815890035,18.26086956521739,24.80719794344473,21.47820593809223,17.61979791000347,20.284956308541215,18.8138177063302,15.801996606107851,19.05890405890406,17.375888650809742,0.49431680773881503,0.6928301886792454,0.6007398273736128,0.5946795646916566,0.7421383647798742,0.6750924784217016,Flex,Half-Lurker,Rotator
76561198067763828,chelo,FURIA,74,64.37288374591046,54.930437273492124,58.866022398639004,19.429347826086957,34.49564134495641,27.290448343079923,20.65791206076532,27.907036923226215,24.476174681204977,14.04560756982432,19.91344686861499,17.876907768357526,0.6707880434782608,0.5305105853051059,0.5949317738791423,0.6807065217391305,0.5917808219178082,0.6723846653671215,Spacetaker,Spacetaker,Rotator
76561197960690195,FalleN,FURIA,74,61.42250311337119,61.4887788190345,61.06737646194332,27.581521739130434,12.32876712328767,19.62313190383366,24.224680814354723,24.76835603859265,23.731866390980205,13.74876896955701,23.32668991448568,20.495488406414502,0.6414402173913044,0.4958904109589042,0.5523066926575698,0.5508152173913043,0.4413449564134496,0.46250812215724496,AWPer,AWPer,AWPer
76561197983956651,Magisk,Team Falcons,74,62.69286416865582,55.179741838023084,58.568937270123506,18.895705521472394,19.26489226869455,19.07730673316708,16.779406607097055,21.761067548803396,18.490965850406283,16.016699946566934,22.30348861480937,19.9108085639068,0.7054413542926239,0.7174842767295597,0.723304562268804,0.7688029020556228,0.7937106918238994,0.7630086313193588,Flex,Lurker,Anchor
76561198309839541,SunPayus,Team Falcons,74,65.3025771533296,59.29900468345524,61.685546722723906,18.98428053204353,14.842767295597485,16.954377311960542,15.902285944607588,22.614106019766396,19.46149091594076,14.694135179687606,25.79810894905234,19.519134564951052,0.592503022974607,0.4261635220125786,0.5123304562268804,0.5385731559854897,0.42691823899371073,0.47977805178791616,AWPer,AWPer,AWPer
76561198164970560,yuurih,FURIA,74,65.9102858701534,59.68591231654743,62.79018680450259,15.384615384615385,16.473616473616474,15.956727518593643,17.99701204592509,21.613331320678768,19.64654155486629,20.810504034009465,27.988061820564933,23.472070108893504,0.6001358695652175,0.5698630136986301,0.5801169590643275,0.6396739130434783,0.49763387297633876,0.5741390513320338,Spacetaker,Spacetaker,Mixed
76561198799340122,degster,HEROIC,69,61.59086959466228,61.22434815265753,60.33014840760771,18.817204301075268,12.952646239554317,15.937072503419973,18.901051867153562,21.193525733525735,19.99718333075578,14.003524000264546,27.703891108891106,20.156665769681997,0.6067796610169492,0.3362666666666667,0.4333553065260382,0.5530638852672751,0.40053333333333335,0.48108108108108105,AWPer,AWPer,AWPer
76561198191236195,Grim,Complexity Gaming,66,57.351066775851486,56.02493248740106,56.513883611046154,19.236016371077763,17.614424410540916,18.43191196698762,26.413398258555148,27.007368113470747,26.76416647644651,19.631516465237674,22.08911523058541,20.32653474887689,0.4733969986357435,0.6457697642163662,0.5839064649243466,0.5023192360163712,0.6513176144244106,0.5284731774415405,Flex,Half-Lurker,Mixed
76561198306519263,floppy,Complexity Gaming,66,59.60661527204415,54.061610793828415,56.196508741970575,16.481994459833796,18.33568406205924,17.40041928721174,20.002514917248888,25.555160281235175,23.463975317954915,15.817586233684459,27.092619970567267,20.786470681811174,0.8551159618008186,0.7484049930651873,0.8529573590096287,0.9331514324693042,0.8296809986130375,0.9440165061898212,Flex,Half-Lurker,Anchor
76561198060367310,hallzerk,Complexity Gaming,66,60.987122434821316,60.67196489832694,60.599567401487995,21.72701949860724,12.464589235127479,17.134831460674157,22.533368177979362,21.8767274488495,21.894611764723464,21.47429326403699,26.381333849311332,22.91735178536683,0.6169167803547067,0.5886269070735091,0.5801925722145805,0.5429740791268759,0.5805825242718446,0.5357634112792297,AWPer,AWPer,AWPer
76561198066693739,EliGE,Complexity Gaming,66,55.82997389150186,51.05007002245375,53.11374340672193,23.939808481532147,28.208744710860366,26.041666666666668,15.449264999060361,23.2714211354988,19.76906009694398,18.78732921873837,23.702922135654454,21.202742354602616,0.6875852660300137,0.5267683772538142,0.5866574965612105,0.5113233287858118,0.4593619972260749,0.4620357634112793,Spacetaker,Spacetaker,Rotator
76561198021715100,JT,Complexity Gaming,66,57.748257927057594,52.1035211566635,54.99059085892229,19.41747572815534,24.651810584958216,22.029186935371786,21.14711118803888,25.718902764672528,23.34065754421845,19.354559340916776,26.798678667610705,22.918772288845663,0.3669849931787176,0.49042995839112347,0.3962861072902339,0.5102319236016372,0.4790568654646325,0.5297111416781294,IGL,Spacetaker,Rotator
76561198044118796,XANTARES,Eternal Fire,64,62.28260390153467,59.6226024845341,60.4319249316294,24.89851150202977,29.955290611028317,27.30496453900709,19.33826472730397,28.43418742406206,23.90865751103054,15.711405237991244,22.101028847544143,18.57111925968731,0.4100135317997294,0.45543964232488826,0.3878014184397164,0.5328822733423545,0.47600596125186295,0.5164539007092199,Spacetaker,Spacetaker,Rotator
76561198120557348,jabbi,Astralis,64,59.32561461067366,58.96367414566427,58.606927215621596,19.999999999999996,22.076023391812864,21.076573161485975,20.35075161059413,28.05720514053847,24.41951716208055,16.80468612752077,23.400778883235024,19.65925518808015,0.371496062992126,0.8245614035087719,0.6509476876421532,0.46362204724409456,0.80906432748538,0.6227445034116755,Lurker,Lurker,Rotator
76561198052546265,Calyx,Eternal Fire,64,67.30404711624266,67.74521896824578,67.06237416745151,15.593705293276109,11.11111111111111,13.452914798206278,18.308769113911197,21.36731735969046,19.998759402350892,15.802019360882689,29.152959559069842,21.042800953544646,0.6833558863328822,0.7794336810730254,0.7736170212765957,0.7106901217861976,0.7988077496274217,0.7773049645390071,Lurker,Lurker,Anchor
76561197967432889,MAJ3R,Eternal Fire,64,63.106302702991634,64.78336672273485,63.93582016861902,21.04539202200825,20.783132530120483,20.92020129403307,18.996469625698314,23.343526815956025,21.80995783933774,14.402149231807753,16.522129964752917,15.654457118051187,0.6533152909336942,0.7609538002980626,0.7540425531914894,0.6814614343707713,0.7031296572280179,0.7354609929078014,IGL,Spacetaker,Mixed
76561197987713664,dev1ce,Astralis,64,59.805795679121125,63.39490893272075,61.32547666965753,21.939586645469,14.880952380952381,18.293620292083013,17.092783856563383,17.785882084127696,17.617326238913094,12.044836178694446,24.021028922344712,17.511360855726945,0.6689763779527559,0.5394736842105263,0.6051554207733132,0.552755905511811,0.5304093567251462,0.5220621683093253,AWPer,AWPer,AWPer
76561198022365638,stavn,Astralis,64,58.84162409563861,58.561957591601356,58.25816265964594,18.9792663476874,14.285714285714286,16.551193225558123,18.09609026144459,25.613253275791976,21.654837386159045,17.003142089756263,26.39538114838207,21.319639713086428,0.4801574803149606,0.4771929824561404,0.422289613343442,0.3637795275590551,0.5932748538011696,0.3769522365428355,Spacetaker,Half-Lurker,Rotator
76561198812513923,Wicadia,Eternal Fire,64,60.71126999474693,61.00909179702201,60.09359441699431,20.97428958051421,26.08047690014903,23.404255319148938,20.309400793162634,24.02297404532874,22.347425026527194,15.01681027013352,26.164705885272205,19.84460502022555,0.6303112313937754,0.6020864381520119,0.591063829787234,0.5894451962110961,0.6670640834575261,0.5876595744680851,Flex,Lurker,Mixed
76561198083485506,woxic,Eternal Fire,64,67.78407604003743,70.2157101466515,68.31343218460071,18.92265193370166,13.13755795981453,16.192560175054705,19.957720448248185,21.633322795766908,20.814027824306592,15.7459425607161,27.084363723707984,19.592763504039898,0.6230040595399189,0.40208643815201195,0.4934751773049646,0.4855209742895805,0.3549925484351714,0.38312056737588657,AWPer,AWPer,AWPer
76561198005107817,Staehr,Astralis,64,56.4625617529509,54.72242574340814,55.028318747721684,23.77952755905512,27.923976608187136,25.928733889310084,17.65732692504346,22.914678010137244,20.83985665457697,18.947994699963203,17.751101237943345,19.643253042160094,0.6812598425196851,0.5058479532163743,0.5748294162244124,0.7486614173228348,0.49619883040935675,0.6561031084154663,Flex,Spacetaker,Anchor
76561197998926770,HooXi,G2 Esports,60,59.22852410899286,56.81381348071047,57.14420332621656,21.83206106870229,29.526916802610113,25.55205047318612,25.37608361137773,30.327924624395212,27.809417178397982,14.826252179193355,18.962701298701298,16.87466120404785,0.4983408748114631,0.5168,0.48757763975155277,0.4989441930618401,0.4816,0.472360248447205,IGL,Spacetaker,Anchor
76561198004854956,Dupreeh,Team Falcons,60,61.16648533518103,52.672148266181125,56.501234067229156,24.219910846953937,21.837349397590362,23.036649214659686,20.604372101400333,17.948255972706715,19.280980687537806,15.447948265959766,19.68497031750044,18.035783754342404,0.4826151560178306,0.6024096385542169,0.5235602094240838,0.47310549777117383,0.5539156626506024,0.5083021690351534,Spacetaker,Spacetaker,Rotator
76561197977105184,jks,Team Liquid,57,59.16721169642857,61.66784562603136,60.368846033739544,15.619694397283531,15.080789946140037,15.357766143106458,15.884190476190476,25.22179340128058,19.606367569663632,13.98627639027639,29.179815910585138,20.9201806943664,0.6048,0.783931623931624,0.7021487603305785,0.6576,0.783931623931624,0.6872727272727273,Flex,Lurker,Anchor
76561198283989223,ultimate,Team Liquid,57,53.93620581168832,59.09047868000471,56.232163864032216,30.4,19.145299145299145,24.958677685950413,23.14351515151515,25.09717443050776,24.100368666605902,14.572943840473252,22.911286244619575,19.14903055881008,0.51168,0.2981196581196581,0.33636363636363636,0.55008,0.36752136752136755,0.451404958677686,AWPer,AWPer,AWPer
76561198060483793,br0,Monte,54,62.62914221578055,56.2817770911871,59.915646021733366,15.909090909090908,21.95571955719557,18.97196261682243,17.02098146951088,24.919176703007984,21.121850563438024,14.124150971577441,25.99497992731736,19.914703944353537,0.7805147058823529,0.6351493848857646,0.709433962264151,0.8856617647058824,0.583128295254833,0.8273135669362084,Flex,Half-Lurker,Anchor
76561198385657675,kauez,paiN Gaming,49,60.68377586002755,63.5263688144885,62.19251051665378,23.869801084990957,18.25242718446602,21.16104868913858,16.045693306091135,21.306455680242088,18.238874914897632,9.717624148003894,25.20757667359609,18.535688305599077,0.7110307414104883,0.7689320388349514,0.7876404494382023,0.7160940325497287,0.7145631067961165,0.7325842696629213,Lurker,Lurker,Anchor
76561198350342505,nqz,paiN Gaming,49,63.4119885391225,68.15100861247706,65.3837256474776,20.47531992687386,12.326043737574553,16.571428571428573,17.471368294153102,19.63783465725213,18.10943098144806,18.21641940538866,27.750577901063338,21.685707600247262,0.5981916817359856,0.4221359223300971,0.4698501872659176,0.5150090415913201,0.39029126213592236,0.4402621722846442,AWPer,AWPer,AWPer
76561198015308884,biguzera,paiN Gaming,49,62.48565568518595,61.52466377605396,62.04234350000944,20.253164556962027,26.019417475728154,23.03370786516854,17.885291822904843,22.259507863162916,19.93576676480907,13.281556197469397,15.321026774481942,14.771093646506733,0.5367088607594936,0.6629126213592234,0.6039325842696629,0.4184448462929476,0.7033009708737864,0.547191011235955,IGL,Spacetaker,Rotator
76561198074017668,lux,paiN Gaming,49,63.907495618236744,63.35334071529536,62.65351422826802,19.349005424954793,24.271844660194176,21.722846441947567,21.326171818938548,27.877476353204507,24.213355583732042,16.051199152464974,22.329252383507093,18.98767461589309,0.6242314647377938,0.5048543689320388,0.5726591760299625,0.6784810126582278,0.4998058252427185,0.6071161048689139,IGL,Spacetaker,Mixed
76561198004115516,cadiaN,Astralis,45,63.03321550188028,61.0884494311778,61.46866923023141,17.77777777777778,15.779092702169626,16.766467065868262,22.91569373387555,24.87709310194517,23.977806630572307,12.519482201300384,23.9976109798595,16.813297922872255,0.692929292929293,0.5546351084812623,0.6451097804391218,0.6028282828282829,0.49980276134122287,0.5956087824351298,IGL,Spacetaker,Anchor
76561198073117127,nicoodoz,Heroic,44,59.94618888981742,61.891145881648114,60.86534549401315,21.951219512195124,15.714285714285714,18.83910386965377,16.377169014364135,19.267198221279852,17.811768997317856,16.694538523806816,23.95021418490806,18.939207405627258,0.6280487804878049,0.3902040816326531,0.46863543788187373,0.5345528455284553,0.4738775510204082,0.5018329938900203,AWPer,AWPer,AWPer
76561198377335846,snow,paiN Gaming,40,63.36615087115575,67.84808015539276,65.29537201346912,14.0625,17.326732673267326,15.610328638497652,11.370303803339516,26.118977969225494,18.19415913280377,20.29226725655297,32.79644035832155,24.705908093180255,0.509375,0.5792079207920792,0.5112676056338028,0.6245535714285715,0.6460396039603961,0.6201877934272301,Flex,Lurker,Mixed
